anime_id,mal_id,title,english_title,user_preferred_title,cover_image_large
178025,59062.0,Gachiakuta,Gachiakuta,Gachiakuta,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx178025-cWJKEsZynkil.jpg
185660,60543.0,Dandadan 2nd Season,DAN DA DAN Season 2,Dandadan 2nd Season,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx185660-uB8RUMBGovGr.jpg
171627,57555.0,Chainsaw Man: Reze-hen,Chainsaw Man – The Movie: Reze Arc,Chainsaw Man: Reze-hen,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx171627-xF8qW55SiQbI.png
181444,59845.0,Kaoru Hana wa Rin to Saku,The Fragrant Flower Blooms With Dignity,Kaoru Hana wa Rin to Saku,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx181444-XDLJAFJmcd3m.png
178788,59192.0,Kimetsu no Yaiba: Mugenjou-hen Movie 1 - Akaza Sairai,Demon Slayer: Kimetsu no Yaiba Infinity Castle,Kimetsu no Yaiba: Mugenjou-hen Movie 1 - Akaza Sairai,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx178788-zm3gtpB9TpRt.jpg
154768,53065.0,Sono Bisque Doll wa Koi wo Suru Season 2,My Dress-Up Darling Season 2,Sono Bisque Doll wa Koi wo Suru Season 2,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx154768-DHHvNd4MjV1p.jpg
178754,59177.0,Kaijuu 8-gou 2nd Season,Kaiju No. 8 Season 2,Kaijuu 8-gou 2nd Season,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx178754-Dgrub8xgC03M.jpg
177689,58913.0,Hikaru ga Shinda Natsu,The Summer Hikaru Died,Hikaru ga Shinda Natsu,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx177689-EdeatYtvwWVM.png
185407,60489.0,Takopii no Genzai,Takopi's Original Sin,Takopii no Genzai,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx185407-txAxI10zcVRJ.png
184237,60285.0,SAKAMOTO DAYS Part 2,SAKAMOTO DAYS Part 2,SAKAMOTO DAYS Part 2,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx184237-OJAksU2fsIPx.jpg
175914,58390.0,Yofukashi no Uta Season 2,Call of the Night Season 2,Yofukashi no Uta Season 2,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx175914-VsbL90WzuqoM.jpg
179966,59459.0,Silent Witch: Chinmoku no Majo no Kakushigoto,Secrets of the Silent Witch,Silent Witch: Chinmoku no Majo no Kakushigoto,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx179966-g0EU7rVe2Og7.jpg
186052,60732.0,Mizu Zokusei no Mahou Tsukai,The Water Magician,Mizu Zokusei no Mahou Tsukai,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx186052-zq8h0Qo0O0sP.jpg
171046,57433.0,Seishun Buta Yarou wa Santa Claus no Yume wo Minai,Rascal Does Not Dream of Santa Claus,Seishun Buta Yarou wa Santa Claus no Yume wo Minai,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx171046-9leqLiNuOqNu.png
189117,61322.0,Dr. STONE: SCIENCE FUTURE Part 2,Dr. STONE SCIENCE FUTURE Cour 2,Dr. STONE: SCIENCE FUTURE Part 2,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx189117-TLtCXYT7JPoL.jpg
178869,59205.0,Clevatess: Majuu no Ou to Akago to Kabane no Yuusha,Clevatess,Clevatess: Majuu no Ou to Akago to Kabane no Yuusha,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx178869-qiEz0gQD8H5N.png
177474,58811.0,Tougen Anki,TOUGEN ANKI,Tougen Anki,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx177474-oHil1yLWldfl.jpg
173780,57907.0,Tate no Yuusha no Nariagari Season 4,The Rising of the Shield Hero Season 4,Tate no Yuusha no Nariagari Season 4,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx173780-O7v1YfXg61JT.png
182309,59986.0,Grand Blue Season 2,Grand Blue Dreaming Season 2,Grand Blue Season 2,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx182309-tThxqSRn3At1.jpg
178090,59095.0,"Tensei Shitara Dai Nana Ouji Datta node, Kimamani Majutsu wo Kiwamemasu 2nd Season",I Was Reincarnated as the 7th Prince so I Can Take My Time Perfecting My Magical Ability Season 2,"Tensei Shitara Dai Nana Ouji Datta node, Kimamani Majutsu wo Kiwamemasu 2nd Season",https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx178090-1OOScJqXLjRd.png
184591,60326.0,"Watashi ga Koibito ni Nareru Wake Nai jan, Muri Muri! (※Muri ja Nakatta!?)",There's No Freaking Way I'll Be Your Lover! Unless…,"Watashi ga Koibito ni Nareru Wake Nai jan, Muri Muri! (※Muri ja Nakatta!?)",https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx184591-8c5K683i0LPx.png
178433,59130.0,Isekai Mokushiroku Mynoghra: Hametsu no Bunmei de Hajimeru Sekai Seifuku,Apocalypse Bringer Mynoghra: World Conquest Starts with the Civilization of Ruin,Isekai Mokushiroku Mynoghra: Hametsu no Bunmei de Hajimeru Sekai Seifuku,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx178433-8KzNsjTmdAvw.jpg
181841,59898.0,CITY THE ANIMATION,CITY THE ANIMATION,CITY THE ANIMATION,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx181841-R6fB3bmU5eOE.jpg
178886,59207.0,"Mikadono Sanshimai wa Angai, Choroi.",Dealing with Mikadono Sisters Is a Breeze,"Mikadono Sanshimai wa Angai, Choroi.",https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx178886-KjzSXyEB61zX.jpg
180929,59791.0,Ruri no Houseki,Ruri Rocks,Ruri no Houseki,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx180929-ytdzqbrOhots.jpg
151799,52293.0,New PANTY & STOCKING with GARTERBELT,New PANTY & STOCKING with GARTERBELT,New PANTY & STOCKING with GARTERBELT,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx151799-igwbH3AffgHc.jpg
174188,57969.0,Nukitashi THE ANIMATION,Nukitashi THE ANIMATION,Nukitashi THE ANIMATION,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx174188-fZg8iePD9Dca.jpg
179344,59277.0,"Kanojo, Okarishimasu 4th Season",Rent-a-Girlfriend Season 4,"Kanojo, Okarishimasu 4th Season",https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx179344-GQzJfehpQI72.png
179885,59424.0,"Yuusha Party wo Tsuihou Sareta Shiro Madoushi, S Rank Boukensha ni Hirowareru: Kono Shiro Madoushi ga Kikakugaisugiru",Scooped Up by an S-Rank Adventurer!,"Yuusha Party wo Tsuihou Sareta Shiro Madoushi, S Rank Boukensha ni Hirowareru: Kono Shiro Madoushi ga Kikakugaisugiru",https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx179885-m1nu1QvnRmII.jpg
177687,58919.0,Hyakuemu.,100 METERS,Hyakuemu.,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx177687-noWz9ToVhC39.png
155838,53397.0,Tsuyokute New Saga,New Saga,Tsuyokute New Saga,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx155838-0zx6MTeoo5sk.jpg
169420,56693.0,Watari-kun no xx ga Houkai Sunzen,Watari-kun's ****** Is about to Collapse,Watari-kun no xx ga Houkai Sunzen,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx169420-u4wDhHlTfX9P.jpg
179828,59402.0,Kakkou no Iinazuke Season 2,A Couple of Cuckoos Season 2,Kakkou no Iinazuke Season 2,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx179828-Yc1b1R2dxQyc.jpg
185544,60523.0,Tsuihousha Shokudou e Youkoso!,Welcome to the Outcast's Restaurant!,Tsuihousha Shokudou e Youkoso!,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx185544-V9XoC8yJ906f.jpg
169440,56700.0,Jidou Hanbaiki ni Umarekawatta Ore wa Meikyuu wo Samayou 2nd Season,"Reborn as a Vending Machine, I Now Wander the Dungeon Season 2",Jidou Hanbaiki ni Umarekawatta Ore wa Meikyuu wo Samayou 2nd Season,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx169440-MhlOxaIyASRu.jpg
170113,56907.0,Koujo Denka no Katei Kyoushi,Private Tutor to the Duke's Daughter,Koujo Denka no Katei Kyoushi,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx170113-dk9h9ybZnGnZ.jpg
180425,59619.0,Ame to Kimi to,With You and the Rain,Ame to Kimi to,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx180425-LleW6l9SgAfo.png
179879,59421.0,Zutaboro Reijou wa Ane no Moto Konyakusha ni Dekiai Sareru,Betrothed to My Sister's Ex,Zutaboro Reijou wa Ane no Moto Konyakusha ni Dekiai Sareru,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx179879-569v3MdQeVmt.jpg
185965,60665.0,Futari Solo Camp,Solo Camping for Two,Futari Solo Camp,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx185965-LlzTLSTBUbEA.jpg
186561,60951.0,Kizetsu Yuusha to Ansatsu Hime,The Shy Hero and the Assassin Princesses,Kizetsu Yuusha to Ansatsu Hime,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx186561-9qIZCSTYkAfw.jpg
180460,59632.0,Mattaku Saikin no Tantei to Kitara,Detectives These Days Are Crazy!,Mattaku Saikin no Tantei to Kitara,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx180460-rZn4pp9YNqW0.jpg
189326,61339.0,Jibaku Shounen Hanako-kun 2 Part 2,Toilet-Bound Hanako-kun Season 2 Part 2,Jibaku Shounen Hanako-kun 2 Part 2,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx189326-kaYdWFxyyYdx.jpg
184575,60316.0,Busamen Gachi Fighter,"Uglymug, Epicfighter",Busamen Gachi Fighter,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx184575-hEzI5V8o818U.png
185519,60508.0,"Food Court de, Mata Ashita.",See You Tomorrow at the Food Court,"Food Court de, Mata Ashita.",https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx185519-cuRKYBlZ3uWw.jpg
178675,59161.0,Bad Girl,Bad Girl,Bad Girl,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx178675-cTYMOedSpXsJ.jpg
195494,61984.0,bâan: Otona no Kyoukai,bâan: The Boundary of Adulthood,bâan: Otona no Kyoukai,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx195494-2siDsNQmaKym.jpg
180794,59689.0,GaCen Shoujo to Ibunka Kouryuu,Cultural Exchange with a Game Centre Girl,GaCen Shoujo to Ibunka Kouryuu,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx180794-rQGxkguEc2ov.png
177175,58749.0,Arknights: Enshin Shomei,Arknights: RISE FROM EMBER,Arknights: Enshin Shomei,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx177175-cr5tlJIj7dEi.jpg
175124,58197.0,Nyaight of the Living Cat,Nyaight of the Living Cat,Nyaight of the Living Cat,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx175124-eDYbn0W5F4to.jpg
179678,59342.0,Jigoku Sensei Nube (2025),Hell Teacher: Jigoku Sensei Nube (2025),Jigoku Sensei Nube (2025),https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx179678-1isykDVghv8Q.png
156395,53512.0,Busu ni Hanataba wo.,April Showers Bring May Flowers,Busu ni Hanataba wo.,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx156395-LW98bhT54IuM.png
187387,61150.0,Onmyo Kaiten Re:verse,Onmyo Kaiten Re:Birth Verse,Onmyo Kaiten Re:verse,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx187387-dbi9hPNKyA35.jpg
184574,60315.0,Dekin no Mogura,Dekin no Mogura: The Earthbound Mole,Dekin no Mogura,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx184574-Mb2qvX1e3RgG.jpg
159483,54028.0,Turkey!,Turkey! Time to Strike,Turkey!,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx159483-nQKJ2EEqoo8x.jpg
184034,60260.0,Hotel Inhumans,Hotel Inhumans,Hotel Inhumans,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx184034-gjIi5TIHJpZv.jpg
186003,60697.0,Fermat no Ryouri,Fermat Kitchen,Fermat no Ryouri,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx186003-scKw8JoTtnMT.jpg
183127,60131.0,Karaoke Iko!,Let's Go Karaoke!,Karaoke Iko!,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx183127-NuhBFFae2NYe.jpg
186789,61023.0,Hitozuma no Kuchibiru wa Kan Chu-Hi no Aji ga Shite,Chuhai Lips: Canned Flavor of Married Women,Hitozuma no Kuchibiru wa Kan Chu-Hi no Aji ga Shite,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx186789-MNl0ZBiRzDqY.jpg
189069,61274.0,Ginga Tokkyuu Milky☆Subway,Milky☆Subway: The Galactic Limited Express,Ginga Tokkyuu Milky☆Subway,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx189069-mDKZPNUNKFOD.jpg
157960,53722.0,BULLET/BULLET,BULLET/BULLET,BULLET/BULLET,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx157960-IrnEWE1pvoT3.jpg
183128,60130.0,"Muchuu sa, Kimi ni.","Captivated, By You","Muchuu sa, Kimi ni.",https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx183128-nMFf0c6IOs9g.jpg
177761,58957.0,9-nine- Shihaisha no Oukan,9-nine- Ruler's Crown,9-nine- Shihaisha no Oukan,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx177761-KdJxyWwdBdiS.jpg
177887,59005.0,Leviathan,Leviathan,Leviathan,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx177887-CDAgIrZOQvZc.jpg
173335,57820.0,Kamitsubaki-shi Kensetsuchuu.,KAMITSUBAKI CITY UNDER CONSTRUCTION,Kamitsubaki-shi Kensetsuchuu.,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx173335-iWDaWkuSuZW5.jpg
185505,60505.0,Necronomico no Cosmic Horror Show,Necronomico and the Cosmic Horror Show,Necronomico no Cosmic Horror Show,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx185505-l2ZcSDvdzhd8.jpg
195209,59961.0,Kizu darake Seijo yori Houfuku wo Komete,"With Vengeance, Sincerely, Your Broken Saintess",Kizu darake Seijo yori Houfuku wo Komete,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b195209-IwHhCJUcmoK0.jpg
175035,58953.0,Pokémon Concierge Part 2,Pokémon Concierge: Season 1: Part 2,Pokémon Concierge Part 2,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx175035-4MjdEE8Fd3Y2.jpg
186043,60726.0,My Melody & Kuromi,My Melody & Kuromi,My Melody & Kuromi,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx186043-nXyStyc58cFd.jpg
186181,60778.0,Fushigi ‌no ‌Kuni ‌de ‌Alice to: Dive ‌in ‌Wonderland,,Fushigi ‌no ‌Kuni ‌de ‌Alice to: Dive ‌in ‌Wonderland,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx186181-DhRuSGRg4oTL.jpg
166215,55689.0,Utagoe wa Mille-Feuille,Harmony of Mille-Feuille,Utagoe wa Mille-Feuille,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx166215-3GkidWAYu5cr.png
185755,60603.0,Puniru wa Kawaii Slime 2nd Season,Puniru is a Kawaii Slime Season 2,Puniru wa Kawaii Slime 2nd Season,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx185755-xMle6RCAPwA6.png
186169,60774.0,ChaO,ChaO,ChaO,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx186169-QRx9StczXhsR.jpg
198726,,Chainsaw Biyori,Chainsaw Days,Chainsaw Biyori,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx198726-ys3lfvQfwBTM.png
177880,58996.0,Osomatsu-san 4th Season,Mr. Osomatsu 4th season,Osomatsu-san 4th Season,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx177880-54MNSycPEMFA.jpg
195230,61926.0,Summer Pockets: Kushima Kamome-hen,,Summer Pockets: Kushima Kamome-hen,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx195230-ix15Cpt9ns5d.jpg
188138,61239.0,Binan Koukou Chikyuu Bouei-bu Haikara!,Cute High Earth Defense Club Hi-CARA!,Binan Koukou Chikyuu Bouei-bu Haikara!,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx188138-uflx1ZZo5XsE.jpg
186829,61790.0,Kakurenbo THE ANIMATION,,Kakurenbo THE ANIMATION,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx186829-iV3BnA5KRgvu.png
193623,61367.0,"Tooi-san wa Seishun Shitai! ""Baka to SmaPho to Romance to""",,"Tooi-san wa Seishun Shitai! ""Baka to SmaPho to Romance to""",https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx193623-t9k2EmmT8G8E.png
194087,62349.0,Hitozuma no Kuchibiru wa Kan Chu-Hi no Aji ga Shite OVA,Chuhai Lips: Canned Flavor of Married Women OVA,Hitozuma no Kuchibiru wa Kan Chu-Hi no Aji ga Shite OVA,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx194087-g8BDfz0XWU9Y.png
187317,61139.0,AS ONE,,AS ONE,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx187317-oD1Pwu43UVPQ.jpg
193607,61742.0,Dekichau made Kon,"Marry Me, Let's Have a Baby!",Dekichau made Kon,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx193607-gz99SDr9wgmq.png
195517,61997.0,SUGAR SUGAR RUNE: Les deux sorcières,,SUGAR SUGAR RUNE: Les deux sorcières,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx195517-7rdcy3jbuW81.jpg
194088,61793.0,Yami Shibai 15,Theatre of Darkness: Yamishibai 15,Yami Shibai 15,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx194088-lzp3BHNx0tnY.png
191452,61583.0,Immoral Game Master THE ANIMATION,,Immoral Game Master THE ANIMATION,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx191452-5303uC2Sntze.png
192474,61672.0,Shinsei Galverse,,Shinsei Galverse,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx192474-4INGwDroNYKs.jpg
191994,54145.0,Cardfight!! Vanguard: Divinez - Deluxe Kesshou-hen,CARDFIGHT!! VANGUARD Divinez DELUXE Finals,Cardfight!! Vanguard: Divinez - Deluxe Kesshou-hen,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx191994-hRBORUotkRjI.jpg
197179,62214.0,Koisuru ONE PIECE: ONE PIECE DAY'25 Zenyasai Tokubetsu-hen,ONE PIECE in LOVE: ONE PIECE DAY’25 Festival Eve Special,Koisuru ONE PIECE: ONE PIECE DAY'25 Zenyasai Tokubetsu-hen,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx197179-ZiG6K2SkSsPU.jpg
177518,58837.0,Odekake Kozame: Tokai no Otomodachi,,Odekake Kozame: Tokai no Otomodachi,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx177518-jv8sDYLdEsmb.png
193348,61788.0,Netorareta Bakunyuu Tsuma-tachi,,Netorareta Bakunyuu Tsuma-tachi,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx193348-uZaAeYZeAQHW.png
195068,61935.0,Purepure Peropero Princess,,Purepure Peropero Princess,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx195068-LOr1MKlDtH4Y.png
185537,60862.0,Crayon Shin-chan: Chou Karei! Shakunetsu no Kasukabe Dancers,,Crayon Shin-chan: Chou Karei! Shakunetsu no Kasukabe Dancers,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx185537-bHzg7pq3EIKe.png
193707,61910.0,Mujin Eki The Animation,,Mujin Eki The Animation,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx193707-kOyJ9fzeQPZC.png
206611,61926.0,Summer Pockets: Naruse Shiroha-hen,,Summer Pockets: Naruse Shiroha-hen,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx206611-mUgYGyHxPzrk.jpg
206610,61926.0,Summer Pockets: Sorakado Ao-hen,,Summer Pockets: Sorakado Ao-hen,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx206610-TLs0MbUxtwMQ.jpg
192452,61909.0,Koushoku no Chuugi Kunoichi Botan,,Koushoku no Chuugi Kunoichi Botan,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx192452-sPIuxMLvBMNT.png
198377,62401.0,Ashita no Arika,Whereabouts of Tomorrow: Ashita no Arika,Ashita no Arika,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx198377-lzQtJkdix2Ne.jpg
206609,61926.0,Summer Pockets: Tsumugi Wenders-hen,,Summer Pockets: Tsumugi Wenders-hen,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx206609-yjGQHzfaBqWC.jpg
195034,61936.0,Korette Naani?,,Korette Naani?,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx195034-kh5FbK07fShG.png
193347,61789.0,Shachiku Cinderella,,Shachiku Cinderella,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx193347-EnTUvSR3JOgd.png
197094,62149.0,Fate/Grand Order: Fujimaru Ritsuka wa Wakaranai Season 3,,Fate/Grand Order: Fujimaru Ritsuka wa Wakaranai Season 3,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b197094-PrIYsM8fZ3bT.png
195033,61937.0,Kiken na Mori Onigokko,,Kiken na Mori Onigokko,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx195033-U5Y8Hy5zbnMC.png
184756,61120.0,KING OF PRISM -Your Endless Call- Minna Kirameke! Prism☆Tours,,KING OF PRISM -Your Endless Call- Minna Kirameke! Prism☆Tours,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx184756-ef85Z2D47G1C.jpg
191451,,Kyou wa Yubiwa wo Hazusu kara......,,Kyou wa Yubiwa wo Hazusu kara......,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx191451-weddKt3utNpb.png
208398,,PokéOki,,PokéOki,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx208398-sppO1fj4AGEC.jpg
198745,61846.0,Shuukan Ranobe Anime,,Shuukan Ranobe Anime,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b198745-0coQkVMVfTCj.jpg
198033,62385.0,Ano Hi no Kanojotachi: day09 Miu Takigawa,,Ano Hi no Kanojotachi: day09 Miu Takigawa,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx198033-QQZBxTxFTwu9.png
193883,61765.0,Chibi Godzilla no Gyakushuu 3,Chibi Godzilla Raids Again Season 3,Chibi Godzilla no Gyakushuu 3,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx193883-Im5tNHwtfAmz.jpg
196064,62037.0,Tsuihou Shiro Madoushi Mini Anime,,Tsuihou Shiro Madoushi Mini Anime,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx196064-DkBfxiaiUuto.png
196063,62035.0,Obusu ni Hanataba wo,,Obusu ni Hanataba wo,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx196063-hDLoZ2anG97G.png
207035,62106.0,Kanojo ga Separate wo Matou Riyuu,,Kanojo ga Separate wo Matou Riyuu,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx207035-0LwEG7t0xlpV.png
188653,61290.0,Punirunes Puni 3,,Punirunes Puni 3,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx188653-B24R4Eo7GMi2.jpg
193238,61731.0,Gakkou de wa Oshiete Kurenai Taisetsu na Koto,,Gakkou de wa Oshiete Kurenai Taisetsu na Koto,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx193238-iOCgM9VCiFgo.png
181867,59865.0,Shinobanai! Crypto Ninja Sakuya San no Maki,,Shinobanai! Crypto Ninja Sakuya San no Maki,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx181867-hMyfSqPY9uZ2.jpg
198408,62268.0,Chikyuu no Latair,,Chikyuu no Latair,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx198408-LAwH4Bbk3xkp.png
196229,62046.0,Tomica Heroes Jobraver: Tokusou Gattai Robo (TV),,Tomica Heroes Jobraver: Tokusou Gattai Robo (TV),https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx196229-5QTc73K7LoV8.png
196227,62083.0,TOMICA & TOM,,TOMICA & TOM,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx196227-B9kbcrGihskA.png
206888,62320.0,Musashino! Bonus,Musasi-no A Bonus,Musashino! Bonus,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/b206888-gIBnzxBjG4D2.jpg
199486,61914.0,Neko Konogoro: Tenka Toitsu-hen,,Neko Konogoro: Tenka Toitsu-hen,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx199486-KFraM4B7D8hY.jpg
153800,52807.0,One Punch Man 3,One-Punch Man Season 3,One Punch Man 3,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx153800-8SpzdHOaZCoU.jpg
177937,59027.0,SPY×FAMILY Season 3,SPY x FAMILY Season 3,SPY×FAMILY Season 3,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx177937-Tzgg6rAdhCoH.jpg
182896,60098.0,Boku no Hero Academia FINAL SEASON,My Hero Academia FINAL SEASON,Boku no Hero Academia FINAL SEASON,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx182896-m7aP4ATjw10m.png
186794,61026.0,Ansatsusha de Aru Ore no Status ga Yuusha yori mo Akiraka ni Tsuyoi no da ga,My Status as an Assassin Obviously Exceeds the Hero’s,Ansatsusha de Aru Ore no Status ga Yuusha yori mo Akiraka ni Tsuyoi no da ga,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx186794-Ns8xWNdMdOxq.jpg
181447,59846.0,Saigo ni Hitotsu dake Onegai Shite mo Yoroshii Deshou ka,May I Ask for One Final Thing?,Saigo ni Hitotsu dake Onegai Shite mo Yoroshii Deshou ka,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx181447-aCmaQmtdwuU5.jpg
162669,54703.0,Fumetsu no Anata e Season 3,To Your Eternity Season 3,Fumetsu no Anata e Season 3,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx162669-FLYUTftoXgMh.jpg
170577,57025.0,Tondemo Skill de Isekai Hourou Meshi 2,Campfire Cooking in Another World with my Absurd Skill Season 2,Tondemo Skill de Isekai Hourou Meshi 2,https://s4.anilist.co/file/anilistcdn/media/anime/cover/medium/bx170577-ocYSFAcry7ty.jpg
